"","sex0","agesex","ageca","age0","cpthalach","cpexang","cp0","thalachage","thalachexang","thalach0","exang0","oldpeak0","slopethalach","slopeoldpeak","slopethal","ca0","thalsex","thalexang","thal0","labelcp","labelthalach","labeloldpeak","labelca","labelthal","lp__"
"117",-1.62845111823341,1.27063939963389,-0.968652091733224,-1.37939908641689,-0.130251287935107,-1.53316113353366,1.332708715797,0.147161969707119,1.27818274216906,0.838823000159203,-1.29677856130681,1.79830002164581,0.283266656297846,-0.738526319832527,-1.08767712017966,-0.18113192148986,0.0557095020742309,0.0186415265863503,1.68247196097212,-1.60114899537069,-1.57075539007302,0.0389804333538631,-1.03843660332839,0.985348491489382,-8368186203800.25
"118",-1.62845111823296,1.27063939963352,-0.968652091730869,-1.37939908641958,-0.130251287935029,-1.53316113353468,1.33270871579726,0.14716126857985,1.2781827421695,0.838823000160306,-1.2967785613063,1.79830002164578,0.28326665629688,-0.738526319834129,-1.0876771201795,-0.181131921488828,0.0557095020745232,0.0186415265863138,1.6824719609726,-1.60114899537115,-1.57075539007531,0.0389804333528771,-1.03843660332771,0.985348491489342,-8367084119749.11
"119",-1.62845111823472,1.27063939963258,-0.968652091731846,-1.37939908642357,-0.13025128793391,-1.5331611335343,1.33270871579766,0.147160567549133,1.27818274216797,0.838823000159554,-1.29677856130498,1.79830002164639,0.283266656297177,-0.738526319834674,-1.08767712018076,-0.181131921489322,0.0557095020744066,0.0186415265834721,1.68247196097176,-1.60114899536994,-1.57075539007502,0.0389804333510197,-1.03843660332926,0.985348491490761,-8365982333139.63
"120",-1.62845111823452,1.27063939963267,-0.968652091731809,-1.37939908642394,-0.130251287934105,-1.53316113353449,1.33270871579711,0.147160523739864,1.27818274216786,0.838823000159458,-1.29677856130496,1.79830002164661,0.283266656297184,-0.738526319834485,-1.08767712018103,-0.181131921489194,0.0557095020743296,0.0186415265834987,1.68247196097151,-1.60114899536983,-1.57075539007508,0.0389804333508851,-1.03843660332924,0.98534849149106,-8365913484407.45
"121",-1.62845111823335,1.27063939963118,-0.968652091733902,-1.37939908642838,-0.130251287935218,-1.53316113353496,1.33270871579806,0.147159822772917,1.27818274216797,0.838823000159075,-1.29677856130603,1.79830002164596,0.283266656298006,-0.738526319833218,-1.08767712018111,-0.181131921490087,0.0557095020726998,0.0186415265822687,1.68247196097185,-1.60114899537086,-1.57075539007515,0.0389804333510896,-1.03843660332868,0.985348491489684,-8364811952753.2
"122",-1.62845111823514,1.27063939963202,-0.968652091732509,-1.37939908643116,-0.130251287934114,-1.53316113353484,1.33270871579679,0.147159121915555,1.27818274216753,0.838823000158321,-1.29677856130485,1.79830002164712,0.28326665629807,-0.738526319833183,-1.08767712018118,-0.1811319214915,0.0557095020742559,0.018641526581759,1.68247196097276,-1.60114899537038,-1.57075539007508,0.038980433351701,-1.03843660332924,0.985348491487673,-8363710738894.98
"123",-1.62845111823503,1.27063939963234,-0.968652091732679,-1.37939908643122,-0.130251287934045,-1.53316113353483,1.3327087157969,0.147159078116267,1.27818274216758,0.838823000158346,-1.29677856130475,1.79830002164739,0.283266656298236,-0.738526319833129,-1.08767712018112,-0.181131921491393,0.05570950207465,0.0186415265812597,1.68247196097276,-1.6011489953708,-1.57075539007509,0.0389804333516931,-1.03843660332952,0.985348491487628,-8363641924613.6
"124",-1.62845111823483,1.27063939963235,-0.968652091732115,-1.37939908643119,-0.130251287934083,-1.53316113353499,1.3327087157972,0.147159034320067,1.27818274216726,0.838823000158313,-1.29677856130495,1.79830002164735,0.283266656298011,-0.738526319832872,-1.0876771201809,-0.181131921491346,0.0557095020744797,0.0186415265809204,1.68247196097264,-1.60114899537092,-1.57075539007486,0.0389804333520795,-1.03843660332962,0.985348491487458,-8363573115752.38
"125",-1.6284511182348,1.27063939963252,-0.968652091733023,-1.37939908643189,-0.130251287933944,-1.53316113353475,1.33270871579693,0.147158859127172,1.27818274216761,0.838823000157587,-1.29677856130481,1.79830002164723,0.283266656298341,-0.738526319832023,-1.08767712018082,-0.181131921491174,0.0557095020746011,0.0186415265808684,1.68247196097261,-1.60114899537005,-1.5707553900756,0.0389804333524567,-1.03843660332955,0.98534849148642,-8363297873268.47
"126",-1.62845111823538,1.27063939963374,-0.968652091732364,-1.37939908643513,-0.130251287934551,-1.53316113353427,1.33270871579776,0.147158158367433,1.27818274216795,0.838823000156595,-1.29677856130509,1.79830002164655,0.283266656299353,-0.738526319831331,-1.08767712018089,-0.181131921493701,0.0557095020724434,0.018641526581659,1.68247196097212,-1.60114899537011,-1.57075539007418,0.0389804333519087,-1.03843660332975,0.98534849148593,-8362197012865.83
"127",-1.62845111823491,1.27063939963281,-0.968652091732582,-1.37939908643596,-0.130251287933396,-1.53316113353457,1.33270871579809,0.147157983200046,1.27818274216808,0.838823000156084,-1.29677856130461,1.79830002164659,0.283266656299611,-0.738526319830778,-1.08767712018121,-0.181131921493623,0.055709502072135,0.0186415265818166,1.68247196097241,-1.60114899536967,-1.57075539007366,0.0389804333524175,-1.03843660332867,0.985348491486052,-8361921855914.94
"128",-1.62845111823515,1.2706393996361,-0.968652091733136,-1.37939908645392,-0.130251287935202,-1.53316113353561,1.33270871580022,0.147155180868881,1.27818274216691,0.838823000156929,-1.29677856130609,1.79830002164397,0.2832666563006,-0.738526319830939,-1.0876771201783,-0.181131921494824,0.0557095020713266,0.0186415265828813,1.68247196097216,-1.60114899536692,-1.57075539007226,0.0389804333527055,-1.03843660332908,0.98534849148723,-8357521125447.27
"129",-1.62845111823484,1.27063939963603,-0.968652091732921,-1.37939908645454,-0.130251287934904,-1.53316113353595,1.33270871580013,0.147155137114683,1.27818274216698,0.838823000156876,-1.29677856130605,1.79830002164399,0.283266656300197,-0.738526319830908,-1.08767712017818,-0.181131921494624,0.0557095020713875,0.018641526582563,1.68247196097244,-1.60114899536703,-1.57075539007233,0.0389804333527077,-1.03843660332873,0.985348491487079,-8357452433077.55
"130",-1.62845111823497,1.27063939963559,-0.968652091732276,-1.37939908645577,-0.13025128793452,-1.5331611335356,1.33270871579941,0.147154962045132,1.27818274216719,0.838823000156571,-1.29677856130676,1.79830002164432,0.283266656299608,-0.738526319830593,-1.08767712017747,-0.181131921493966,0.0557095020719912,0.018641526582476,1.68247196097204,-1.60114899536633,-1.57075539007282,0.0389804333520243,-1.03843660332826,0.985348491486785,-8357177586447.97
"131",-1.62845111823122,1.27063939963954,-0.968652091732849,-1.37939908647133,-0.130251287934088,-1.53316113353337,1.33270871579611,0.147152161251293,1.27818274216523,0.838823000153611,-1.29677856130824,1.7983000216438,0.283266656298756,-0.738526319833491,-1.08767712017864,-0.181131921491866,0.0557095020676384,0.0186415265818086,1.68247196097,-1.60114899536605,-1.57075539007441,0.0389804333529563,-1.03843660332841,0.985348491484371,-8352781774806.91
"132",-1.62845111823119,1.27063939963906,-0.968652091732776,-1.37939908647338,-0.130251287933879,-1.53316113353293,1.33270871579627,0.147151986288135,1.27818274216584,0.83882300015383,-1.29677856130907,1.79830002164337,0.283266656298197,-0.738526319833111,-1.08767712017857,-0.181131921491333,0.0557095020674594,0.0186415265826584,1.68247196097015,-1.60114899536617,-1.57075539007431,0.0389804333534206,-1.03843660332844,0.985348491483746,-8352507249308.71
"133",-1.62845111823107,1.27063939963909,-0.968652091732839,-1.37939908647369,-0.130251287934069,-1.53316113353355,1.33270871579612,0.147151942548817,1.27818274216584,0.838823000153894,-1.2967785613091,1.7983000216431,0.283266656298467,-0.738526319833274,-1.08767712017862,-0.181131921490904,0.0557095020675612,0.0186415265826493,1.68247196096997,-1.60114899536622,-1.57075539007468,0.0389804333537502,-1.03843660332862,0.985348491483975,-8352438621660.48
"134",-1.62845111823095,1.27063939963964,-0.968652091733115,-1.37939908647404,-0.130251287934079,-1.53316113353336,1.33270871579654,0.147151898809355,1.27818274216597,0.83882300015363,-1.29677856130915,1.79830002164314,0.283266656298184,-0.738526319833333,-1.08767712017846,-0.181131921490649,0.0557095020681105,0.0186415265824195,1.68247196097006,-1.60114899536589,-1.57075539007454,0.038980433354157,-1.03843660332878,0.985348491483763,-8352369994351.8
"135",-1.62845111823095,1.27063939963988,-0.968652091732607,-1.37939908647456,-0.13025128793413,-1.53316113353326,1.33270871579671,0.147151855070903,1.27818274216623,0.838823000153587,-1.29677856130863,1.79830002164334,0.283266656297878,-0.738526319833593,-1.08767712017816,-0.181131921490498,0.0557095020680224,0.0186415265830526,1.68247196097061,-1.60114899536596,-1.57075539007453,0.0389804333543535,-1.03843660332907,0.985348491483753,-8352301369192.49
"136",-1.62845111823147,1.27063939963986,-0.96865209173252,-1.37939908647485,-0.130251287934201,-1.53316113353309,1.33270871579656,0.147151811337458,1.27818274216621,0.83882300015352,-1.29677856130899,1.79830002164341,0.283266656297526,-0.738526319833364,-1.08767712017807,-0.181131921490364,0.0557095020680354,0.0186415265831541,1.68247196097058,-1.60114899536617,-1.57075539007437,0.0389804333545088,-1.03843660332862,0.985348491483854,-8352232752455.83
"137",-1.62845111823071,1.27063939964018,-0.968652091732641,-1.37939908647571,-0.130251287934487,-1.53316113353374,1.33270871579689,0.147151636382715,1.27818274216676,0.838823000153367,-1.29677856130932,1.79830002164331,0.283266656297325,-0.738526319833655,-1.08767712017782,-0.181131921489734,0.0557095020683675,0.0186415265841677,1.68247196097104,-1.60114899536571,-1.57075539007412,0.0389804333543487,-1.0384366033282,0.985348491484591,-8351958258285.39
"138",-1.62845111823019,1.27063939964028,-0.968652091731739,-1.37939908647943,-0.130251287935692,-1.53316113353388,1.33270871579708,0.147150936595938,1.27818274216839,0.838823000152786,-1.29677856131001,1.79830002164483,0.283266656296525,-0.73852631983286,-1.08767712017754,-0.181131921491288,0.0557095020685381,0.0186415265833072,1.68247196097134,-1.601148995366,-1.57075539007347,0.0389804333553896,-1.03843660332814,0.985348491482229,-8350860422667.11
"139",-1.62845111822981,1.27063939963923,-0.968652091732177,-1.37939908647961,-0.13025128793527,-1.53316113353389,1.33270871579673,0.147150761671796,1.27818274216785,0.838823000152906,-1.29677856130983,1.79830002164389,0.283266656296215,-0.738526319832847,-1.08767712017776,-0.181131921491176,0.0557095020682607,0.0186415265826462,1.68247196097095,-1.60114899536561,-1.57075539007415,0.038980433354932,-1.03843660332747,0.985348491481953,-8350586021783.27
"140",-1.62845111822938,1.27063939963942,-0.96865209173224,-1.37939908647955,-0.130251287935465,-1.53316113353367,1.33270871579636,0.147150717946453,1.27818274216786,0.838823000153214,-1.29677856130954,1.79830002164374,0.28326665629577,-0.738526319832801,-1.08767712017765,-0.181131921490964,0.0557095020683852,0.0186415265826709,1.68247196097097,-1.60114899536539,-1.57075539007417,0.0389804333547723,-1.03843660332751,0.985348491482267,-8350517431907.99
"141",-1.62845111822959,1.27063939963956,-0.968652091731798,-1.37939908647976,-0.130251287935283,-1.53316113353367,1.33270871579626,0.147150674225286,1.27818274216794,0.838823000153168,-1.29677856130939,1.79830002164384,0.283266656295509,-0.738526319832764,-1.08767712017795,-0.181131921491149,0.0557095020681254,0.0186415265827999,1.68247196097087,-1.60114899536557,-1.57075539007424,0.0389804333549224,-1.03843660332783,0.985348491482166,-8350448849144.59
"142",-1.62845111822974,1.27063939964039,-0.968652091731674,-1.3793990864809,-0.130251287935181,-1.53316113353398,1.33270871579612,0.147150499312362,1.27818274216815,0.838823000154131,-1.29677856130922,1.79830002164382,0.283266656295803,-0.738526319832708,-1.08767712017751,-0.181131921491517,0.0557095020685966,0.0186415265831414,1.68247196097,-1.60114899536534,-1.570755390075,0.0389804333550009,-1.03843660332732,0.985348491481416,-8350174479426.17
"143",-1.62845111822684,1.27063939964014,-0.968652091729931,-1.37939908653683,-0.130251287929139,-1.53316113354584,1.33270871579607,0.147139308491644,1.27818274216889,0.838823000149152,-1.29677856130218,1.79830002164328,0.283266656294894,-0.73852631983164,-1.08767712018489,-0.181131921488866,0.0557095020671047,0.0186415265800242,1.68247196096845,-1.60114899536436,-1.57075539007845,0.0389804333517703,-1.03843660332651,0.985348491481325,-8332639274266.88
"144",-1.62845111822674,1.27063939963991,-0.968652091729541,-1.37939908653762,-0.130251287929355,-1.53316113354579,1.3327087157958,0.147139133955989,1.27818274217005,0.83882300014905,-1.29677856130146,1.79830002164329,0.283266656295528,-0.738526319830231,-1.08767712018448,-0.181131921488616,0.0557095020676492,0.0186415265793201,1.68247196096868,-1.60114899536349,-1.57075539007865,0.0389804333520689,-1.03843660332664,0.985348491481619,-8332366082525.66
"145",-1.62845111822599,1.27063939964016,-0.968652091727962,-1.37939908653837,-0.130251287929267,-1.53316113354619,1.33270871579634,0.147138959423994,1.27818274216987,0.838823000149631,-1.2967785613014,1.79830002164411,0.283266656295153,-0.738526319830684,-1.08767712018453,-0.181131921488829,0.0557095020666965,0.0186415265788447,1.68247196096726,-1.60114899536247,-1.57075539007754,0.0389804333521065,-1.03843660332725,0.985348491481297,-8332092905505.09
"146",-1.62845111822595,1.27063939963989,-0.968652091728064,-1.37939908653896,-0.130251287929033,-1.53316113354596,1.33270871579649,0.147138915805665,1.27818274216991,0.838823000149705,-1.29677856130155,1.79830002164409,0.283266656295088,-0.738526319830554,-1.08767712018437,-0.181131921488816,0.0557095020664527,0.0186415265785865,1.68247196096706,-1.60114899536273,-1.57075539007731,0.0389804333518131,-1.03843660332759,0.985348491481249,-8332024635611.63
"147",-1.62845111822568,1.27063939964012,-0.968652091727969,-1.37939908653907,-0.130251287929105,-1.53316113354595,1.33270871579635,0.147138872172354,1.27818274217028,0.838823000149367,-1.29677856130132,1.79830002164424,0.283266656295041,-0.73852631983055,-1.08767712018441,-0.181131921488689,0.0557095020663544,0.0186415265781373,1.68247196096692,-1.60114899536308,-1.57075539007735,0.0389804333517974,-1.03843660332771,0.985348491481576,-8331956342834.84
"148",-1.62845111824495,1.27063939964471,-0.968652091710433,-1.37939908748958,-0.1302512879244,-1.53316113354739,1.33270871578606,0.146961142189035,1.27818274219038,0.838823000133472,-1.29677856128648,1.79830002163584,0.283266656277455,-0.738526319836029,-1.0876771201914,-0.181131921521257,0.0557095020737329,0.0186415265607761,1.68247196097835,-1.60114899537492,-1.57075539008489,0.0389804333755837,-1.03843660330873,0.98534849147938,-8058392993817.43
"149",-1.62845111824489,1.27063939964469,-0.968652091710164,-1.37939908749002,-0.130251287924289,-1.53316113354702,1.33270871578629,0.14696110000092,1.27818274218992,0.838823000133215,-1.29677856128666,1.79830002163613,0.283266656277369,-0.738526319836118,-1.08767712019139,-0.181131921521332,0.0557095020742443,0.0186415265607032,1.68247196097821,-1.60114899537504,-1.570755390085,0.0389804333758536,-1.03843660330859,0.985348491478959,-8058329139883.4
"150",-1.62845111824928,1.27063939964507,-0.968652091712361,-1.37939908750399,-0.130251287923203,-1.53316113354994,1.33270871578597,0.14695839973705,1.27818274218999,0.838823000132553,-1.29677856128742,1.79830002163591,0.283266656277639,-0.738526319836333,-1.0876771201891,-0.181131921521382,0.0557095020765765,0.0186415265625161,1.68247196097996,-1.60114899537218,-1.57075539008461,0.0389804333764069,-1.03843660330602,0.985348491480581,-8054243204972.86
"151",-1.62845111824852,1.27063939964614,-0.968652091712089,-1.3793990875051,-0.130251287924458,-1.53316113354986,1.33270871578542,0.146958231046857,1.27818274218926,0.838823000132604,-1.29677856128733,1.7983000216352,0.283266656277723,-0.738526319835974,-1.08767712018879,-0.181131921520999,0.0557095020765208,0.018641526562446,1.68247196098015,-1.60114899537236,-1.57075539008419,0.038980433376404,-1.03843660330592,0.98534849148007,-8053988018529.93
"152",-1.62845111824858,1.27063939964596,-0.968652091712446,-1.37939908750561,-0.130251287924485,-1.53316113355016,1.33270871578573,0.146958188878098,1.27818274218945,0.838823000133047,-1.29677856128709,1.79830002163474,0.283266656277962,-0.738526319835703,-1.08767712018844,-0.181131921520828,0.0557095020767579,0.0186415265624327,1.68247196098017,-1.60114899537251,-1.57075539008444,0.0389804333764014,-1.03843660330585,0.985348491480056,-8053924228916.93
"153",-1.62845111824956,1.27063939964386,-0.968652091713558,-1.37939908752044,-0.130251287922656,-1.53316113355154,1.33270871578489,0.146955490102863,1.27818274218926,0.838823000129999,-1.29677856129164,1.79830002163901,0.283266656277337,-0.738526319839773,-1.08767712018672,-0.181131921523011,0.0557095020781434,0.0186415265629466,1.68247196097909,-1.60114899537171,-1.57075539008445,0.0389804333756973,-1.03843660330637,0.985348491480151,-8049842787010.01
"154",-1.62845111824938,1.27063939964394,-0.968652091713447,-1.37939908752079,-0.130251287922264,-1.53316113355156,1.33270871578484,0.146955447952414,1.27818274218923,0.838823000129769,-1.29677856129165,1.79830002163915,0.283266656277266,-0.738526319839966,-1.08767712018667,-0.181131921523189,0.0557095020781515,0.018641526563109,1.68247196097902,-1.6011489953716,-1.57075539008427,0.0389804333758661,-1.03843660330658,0.985348491479817,-8049779058042.63
"155",-1.62845111825002,1.27063939964329,-0.968652091712993,-1.37939908752134,-0.130251287922072,-1.53316113355186,1.33270871578506,0.146955279375644,1.27818274218918,0.838823000130003,-1.29677856129125,1.79830002163889,0.283266656277553,-0.738526319839605,-1.0876771201869,-0.181131921522648,0.0557095020779317,0.0186415265630792,1.68247196097928,-1.6011489953719,-1.57075539008389,0.0389804333759512,-1.03843660330619,0.985348491480105,-8049524185082.82
"156",-1.62845111825022,1.2706393996429,-0.968652091713409,-1.37939908752181,-0.130251287921563,-1.53316113355189,1.33270871578525,0.146955237226859,1.2781827421891,0.838823000130049,-1.29677856129165,1.79830002163901,0.283266656277721,-0.738526319839463,-1.08767712018703,-0.181131921522672,0.0557095020778416,0.0186415265628629,1.68247196097921,-1.60114899537201,-1.57075539008409,0.0389804333763419,-1.03843660330647,0.985348491480556,-8049460461161.74
"157",-1.62845111825011,1.27063939964286,-0.968652091713313,-1.3793990875222,-0.130251287921458,-1.53316113355194,1.33270871578495,0.146955195082587,1.27818274218889,0.838823000130036,-1.29677856129175,1.79830002163868,0.283266656277483,-0.738526319839038,-1.08767712018715,-0.181131921522663,0.0557095020780326,0.0186415265627667,1.68247196097947,-1.60114899537174,-1.57075539008434,0.0389804333763117,-1.03843660330691,0.985348491480156,-8049396744571.71
"158",-1.62845111824866,1.27063939964433,-0.968652091711636,-1.37939908753563,-0.130251287923438,-1.53316113355251,1.33270871578531,0.146952497804416,1.27818274219329,0.838823000130052,-1.29677856129171,1.79830002163916,0.283266656277016,-0.738526319839514,-1.08767712018796,-0.181131921524073,0.0557095020765272,0.0186415265614111,1.68247196097583,-1.60114899537223,-1.57075539008323,0.0389804333765911,-1.03843660330583,0.985348491481013,-8045319868275.01
"159",-1.62845111824887,1.27063939964465,-0.968652091711871,-1.37939908753579,-0.130251287923304,-1.53316113355242,1.3327087157854,0.146952455677903,1.27818274219308,0.838823000130055,-1.29677856129138,1.7983000216391,0.283266656276923,-0.738526319839533,-1.08767712018806,-0.181131921524174,0.0557095020766723,0.0186415265613891,1.68247196097563,-1.60114899537228,-1.57075539008346,0.0389804333768534,-1.03843660330602,0.985348491480689,-8045256211426.17
"160",-1.62845111824881,1.27063939964485,-0.968652091711757,-1.37939908753565,-0.130251287923199,-1.53316113355277,1.33270871578519,0.146952413557135,1.27818274219297,0.838823000129588,-1.29677856129113,1.79830002163938,0.28326665627686,-0.73852631983946,-1.08767712018822,-0.181131921524005,0.0557095020768328,0.0186415265616757,1.68247196097591,-1.60114899537287,-1.57075539008365,0.038980433376827,-1.03843660330623,0.985348491481136,-8045192563766.87
"161",-1.62845111824898,1.27063939964511,-0.968652091711941,-1.3793990875367,-0.130251287924683,-1.53316113355222,1.33270871578565,0.146952245057514,1.27818274219294,0.838823000129692,-1.29677856129071,1.79830002163904,0.283266656276924,-0.738526319839069,-1.08767712018886,-0.181131921523764,0.0557095020776115,0.0186415265609971,1.68247196097522,-1.60114899537242,-1.57075539008467,0.0389804333768503,-1.0384366033069,0.985348491481071,-8044937953165.27
"162",-1.62845111824928,1.27063939964473,-0.968652091711997,-1.37939908753692,-0.130251287925029,-1.53316113355196,1.332708715785,0.146952202937058,1.27818274219311,0.838823000129616,-1.29677856129069,1.79830002163907,0.283266656277306,-0.738526319838907,-1.08767712018892,-0.1811319215235,0.0557095020775418,0.0186415265610421,1.68247196097512,-1.60114899537264,-1.57075539008467,0.0389804333770954,-1.03843660330689,0.985348491481162,-8044874308503.02
"163",-1.62845111824973,1.27063939964505,-0.968652091711706,-1.37939908753692,-0.130251287924668,-1.53316113355194,1.33270871578514,0.146952034455192,1.27818274219297,0.83882300012938,-1.29677856129043,1.79830002163898,0.283266656277337,-0.738526319839725,-1.08767712018954,-0.18113192152381,0.0557095020785059,0.018641526560956,1.6824719609741,-1.60114899537289,-1.57075539008471,0.0389804333772063,-1.0384366033072,0.985348491481177,-8044619734848.84
"164",-1.6284511182502,1.27063939964693,-0.968652091709866,-1.3793990875502,-0.130251287924036,-1.53316113355348,1.33270871578398,0.146949338835675,1.27818274219558,0.838823000129355,-1.2967785612893,1.79830002164008,0.283266656277707,-0.738526319840376,-1.08767712019282,-0.18113192152152,0.0557095020796733,0.0186415265625353,1.68247196097533,-1.60114899537259,-1.57075539008427,0.038980433375835,-1.03843660330795,0.985348491478454,-8040547792430.56
"165",-1.62845111824995,1.27063939964719,-0.96865209170997,-1.37939908755052,-0.130251287924085,-1.53316113355337,1.33270871578382,0.14694917045153,1.27818274219545,0.838823000129219,-1.29677856128825,1.7983000216399,0.283266656277152,-0.738526319840159,-1.08767712019324,-0.181131921520964,0.0557095020797807,0.0186415265623871,1.68247196097544,-1.60114899537301,-1.57075539008366,0.0389804333770617,-1.03843660330783,0.985348491478002,-8040293503795.15
"166",-1.62845111825024,1.27063939964763,-0.968652091709656,-1.37939908755134,-0.130251287924339,-1.5331611335535,1.33270871578319,0.146949002078119,1.27818274219581,0.838823000129101,-1.29677856128788,1.79830002163961,0.283266656276488,-0.738526319840433,-1.08767712019303,-0.181131921521177,0.0557095020801952,0.0186415265620795,1.68247196097504,-1.60114899537302,-1.57075539008457,0.0389804333776075,-1.03843660330719,0.985348491478403,-8040039239438.17
"167",-1.62845111825001,1.27063939964733,-0.968652091709474,-1.37939908755154,-0.130251287924219,-1.53316113355337,1.33270871578276,0.146948959982323,1.2781827421958,0.838823000129081,-1.29677856128805,1.79830002163939,0.283266656276676,-0.738526319840217,-1.08767712019328,-0.181131921521178,0.0557095020800679,0.0186415265619319,1.682471960975,-1.60114899537325,-1.57075539008462,0.0389804333775919,-1.0384366033075,0.985348491478222,-8039975670920.5
"168",-1.62845111825026,1.27063939964768,-0.968652091709272,-1.37939908755186,-0.130251287923762,-1.53316113355383,1.33270871578277,0.146948917896299,1.27818274219566,0.838823000128725,-1.29677856128798,1.79830002163932,0.283266656276497,-0.738526319840071,-1.08767712019342,-0.181131921521029,0.0557095020803876,0.0186415265620593,1.6824719609752,-1.60114899537337,-1.57075539008466,0.0389804333777236,-1.0384366033072,0.985348491477814,-8039912117662.65
"169",-1.62845111825021,1.27063939964787,-0.96865209170932,-1.3793990875518,-0.130251287923777,-1.53316113355382,1.33270871578245,0.146948875808746,1.27818274219527,0.838823000128956,-1.29677856128818,1.79830002163931,0.283266656276515,-0.738526319839982,-1.08767712019356,-0.181131921521104,0.0557095020804968,0.0186415265619571,1.68247196097498,-1.60114899537365,-1.57075539008452,0.0389804333776528,-1.03843660330724,0.985348491477987,-8039848562604.86
"170",-1.62845111825036,1.27063939964825,-0.968652091709376,-1.3793990875527,-0.130251287924071,-1.53316113355405,1.33270871578191,0.146948833712129,1.27818274219558,0.838823000128593,-1.29677856128777,1.79830002163925,0.283266656276327,-0.738526319839914,-1.0876771201929,-0.181131921520884,0.0557095020802348,0.0186415265623347,1.68247196097525,-1.60114899537389,-1.57075539008427,0.0389804333774174,-1.03843660330731,0.985348491477839,-8039784994354.71
"171",-1.62845111825043,1.27063939964828,-0.968652091709584,-1.37939908755261,-0.130251287924025,-1.53316113355419,1.33270871578186,0.146948791619819,1.27818274219598,0.838823000128715,-1.29677856128784,1.79830002163897,0.283266656276418,-0.73852631984011,-1.08767712019267,-0.181131921520466,0.0557095020801055,0.018641526562516,1.68247196097527,-1.60114899537377,-1.57075539008454,0.0389804333773561,-1.03843660330704,0.985348491477713,-8039721433122.26
"172",-1.62845111825044,1.27063939964777,-0.968652091709148,-1.37939908755252,-0.130251287924071,-1.53316113355424,1.33270871578165,0.146948749524282,1.278182742196,0.838823000128832,-1.29677856128786,1.79830002163903,0.28326665627594,-0.738526319840223,-1.08767712019299,-0.181131921520723,0.0557095020799047,0.0186415265626815,1.68247196097522,-1.6011489953739,-1.57075539008444,0.0389804333772998,-1.03843660330698,0.985348491477781,-8039657867521.87
"173",-1.62845111825015,1.27063939964729,-0.968652091709309,-1.37939908755413,-0.130251287924019,-1.53316113355478,1.33270871578138,0.146948581151565,1.27818274219611,0.838823000129063,-1.29677856128752,1.79830002163893,0.283266656276061,-0.73852631983976,-1.08767712019346,-0.181131921520875,0.055709502079941,0.0186415265627581,1.68247196097456,-1.60114899537419,-1.57075539008514,0.0389804333762899,-1.0384366033071,0.985348491477342,-8039403624387.06
"174",-1.62845111825044,1.27063939964717,-0.968652091709219,-1.37939908755464,-0.13025128792408,-1.53316113355494,1.33270871578167,0.14694853905608,1.27818274219661,0.838823000128976,-1.29677856128773,1.7983000216389,0.283266656276059,-0.738526319839655,-1.08767712019344,-0.181131921520914,0.0557095020798163,0.0186415265625801,1.68247196097463,-1.6011489953739,-1.57075539008473,0.0389804333765152,-1.03843660330708,0.985348491477657,-8039340061382.31
"175",-1.62845111824997,1.27063939964731,-0.968652091709595,-1.37939908755439,-0.13025128792386,-1.53316113355473,1.33270871578249,0.146948370674061,1.27818274219652,0.838823000129429,-1.29677856128763,1.79830002163943,0.283266656276803,-0.738526319839136,-1.08767712019233,-0.181131921520648,0.055709502079798,0.0186415265626807,1.68247196097522,-1.60114899537414,-1.57075539008514,0.0389804333763314,-1.03843660330655,0.985348491477273,-8039085814306.56
"176",-1.62845111824992,1.27063939964735,-0.96865209170959,-1.37939908755448,-0.130251287923142,-1.533161133555,1.33270871578231,0.14694832858036,1.2781827421969,0.838823000129988,-1.29677856128788,1.79830002163935,0.283266656276636,-0.738526319838691,-1.08767712019251,-0.181131921521065,0.0557095020794373,0.0186415265621649,1.6824719609749,-1.60114899537433,-1.57075539008511,0.0389804333766717,-1.03843660330674,0.98534849147704,-8039022256521.32
"177",-1.62845111824943,1.27063939964636,-0.968652091709789,-1.37939908755722,-0.130251287923635,-1.53316113355485,1.33270871578351,0.146947655094161,1.27818274219645,0.838823000130811,-1.29677856128716,1.79830002163922,0.283266656276547,-0.738526319839118,-1.08767712019161,-0.181131921520608,0.0557095020775621,0.0186415265618379,1.68247196097604,-1.60114899537454,-1.57075539008512,0.0389804333769393,-1.03843660330652,0.985348491476348,-8038005420204.37
"178",-1.62845111824958,1.27063939965534,-0.968652091698186,-1.37939908780089,-0.130251287929609,-1.53316113355623,1.33270871578636,0.146904614568837,1.27818274219873,0.838823000141366,-1.29677856128114,1.79830002164329,0.283266656287608,-0.738526319844934,-1.08767712018035,-0.181131921525614,0.0557095020714587,0.0186415265848204,1.68247196096821,-1.60114899537793,-1.57075539008165,0.0389804333828854,-1.03843660331931,0.985348491478636,-7973289485423.77
"179",-1.62845111824941,1.27063939965522,-0.968652091698265,-1.37939908780064,-0.130251287929498,-1.53316113355651,1.33270871578634,0.146904572822863,1.27818274219884,0.838823000141212,-1.29677856128125,1.79830002164319,0.283266656287826,-0.738526319844985,-1.0876771201806,-0.181131921525635,0.0557095020712602,0.0186415265846168,1.68247196096816,-1.60114899537802,-1.57075539008136,0.038980433382948,-1.03843660331933,0.985348491478527,-7973226970594.53
